id,origen,destino,tiempoViaje,capacidad,distancia
R0563,SITP384A01,SITP027A01,1,2000,317
R0564,SITP027A01,SITP144B01,1,2000,431
R0565,SITP144B01,SITP088A02,1,2000,424
R0566,SITP088A02,SITP146B01,1,2000,634
R0567,SITP146B01,TM02502,1,2000,628
R0568,TM02502,SITP275A01,1,2000,963
R0569,SITP275A01,SITP337A02,6,2000,4286
R0570,SITP337A02,SITP178A02,1,2000,632
R0571,SITP178A02,SITP266A02,2,2000,1396
R0572,SITP266A02,SITP270A02,1,2000,531
R0573,SITP623A09,SITP500A09,1,2000,319
R0574,SITP500A09,SITP671A09,1,2000,463
R0575,SITP671A09,SITP024A09,1,2000,259
R0576,SITP024A09,SITP021A09,1,2000,671
R0577,SITP021A09,SITP020A09,1,2000,225
R0578,SITP020A09,SITP380A09,1,2000,129
R0579,SITP380A09,SITP521A09,1,2000,260
R0580,SITP521A09,SITP376A09,1,2000,199
R0581,SITP376A09,SITP380A09,1,2000,187
R0582,SITP380A09,SITP130A09,1,2000,346
R0583,SITP130A09,SITP501A09,1,2000,411
R0584,SITP501A09,SITP386A09,1,2000,404
R0585,SITP386A09,SITP387A09,1,2000,324
R0586,SITP387A09,SITP389A09,1,2000,231
R0587,SITP389A09,SITP414A09,1,2000,211
R0588,SITP414A09,SITP567A09,1,2000,525
R0589,SITP567A09,SITP017B09,1,2000,296
R0590,SITP017B09,SITP111B09,1,2000,659
R0591,SITP111B09,SITP015A09,1,2000,778
R0592,SITP015A09,SITP014C09,1,2000,305
R0593,SITP014C09,SITP205B08,1,2000,672
R0594,SITP205B08,SITP580A08,1,2000,530
R0595,SITP580A08,TM05102,1,2000,393
R0596,TM05102,SITP320A07,1,2000,977
R0597,SITP320A07,SITP091D07,1,2000,371
R0598,SITP091D07,TM05105,1,2000,389
R0599,TM05107,SITP066A07,1,2000,757
R0600,SITP066A07,SITP029B07,1,2000,407
R0601,SITP029B07,SITP028A07,1,2000,634
R0602,SITP028A07,SITP027A07,1,2000,391
R0603,SITP027A07,SITP026A07,1,2000,494
R0604,SITP026A07,SITP350A07,1,2000,263
R0605,SITP350A07,SITP132B00,1,2000,493
R0606,SITP132B00,SITP133A00,1,2000,120
R0607,SITP133A00,SITP089A00,1,2000,261
R0608,SITP089A00,SITP519A00,1,2000,624
R0609,SITP519A00,SITP347A00,1,2000,199
R0610,SITP347A00,SITP142A00,1,2000,520
R0611,SITP142A00,SITP145A00,1,2000,587
R0612,SITP145A00,SITP352A00,1,2000,209
R0613,SITP352A00,SITP103A00,1,2000,392
R0614,SITP103A00,SITP353B00,1,2000,436
R0615,SITP353B00,SITP263A00,1,2000,302
R0616,SITP263A00,SITP700A00,1,2000,170
R0617,SITP207A10,SITP100A10,1,2000,395
R0618,SITP100A10,SITP106A10,1,2000,290
R0619,SITP106A10,SITP101A10,1,2000,363
R0620,SITP101A10,SITP103A10,1,2000,233
R0621,SITP103A10,SITP333A10,1,2000,17
R0622,SITP103A10,SITP102A10,1,2000,210
R0623,SITP102A10,SITP104A10,1,2000,189
R0624,SITP104A10,SITP298A10,1,2000,64
R0625,SITP298A10,SITP109A10,1,2000,164
R0626,SITP112A10,SITP331A10,1,2000,262
R0627,SITP331A10,SITP301A10,1,2000,32
R0628,SITP041A10,SITP124A10,1,2000,1057
R0629,SITP124A10,SITP125A10,1,2000,11
R0630,SITP125A10,SITP212A11,1,2000,165
R0631,SITP212A11,SITP214A11,1,2000,218
R0632,SITP214A11,SITP215A11,1,2000,175
R0633,SITP215A11,SITP219A11,1,2000,101
R0634,SITP219A11,SITP220A11,1,2000,99
R0635,SITP220A11,SITP480A11,1,2000,129
R0636,SITP480A11,SITP216A11,1,2000,151
R0637,SITP216A11,SITP479A11,1,2000,163
R0638,SITP479A11,SITP480A11,1,2000,18
R0639,SITP480A11,SITP223A11,1,2000,233
R0640,SITP223A11,SITP061B11,1,2000,661
R0641,SITP061B11,SITP090A11,1,2000,266
R0642,SITP090A11,SITP084A11,1,2000,177
R0643,SITP084A11,TM08000,1,2000,519
R0644,SITP593A11,SITP079A11,1,2000,393
R0645,SITP079A11,SITP076B11,1,2000,448
R0646,SITP076B11,SITP074A11,1,2000,161
R0647,SITP074A11,SITP367A11,1,2000,480
R0648,SITP367A11,SITP075A11,1,2000,174
R0649,SITP060B11,SITP060A11,1,2000,78
R0650,SITP060A11,SITP024A11,1,2000,454
R0651,SITP024A11,SITP023A11,1,2000,316
R0652,SITP018A10,SITP021A11,1,2000,480
R0653,SITP021A11,SITP016A10,1,2000,351
R0654,SITP016A10,SITP018A11,1,2000,504
R0655,SITP018A11,SITP103B11,1,2000,496
R0656,SITP103B11,SITP104A11,1,2000,346
R0657,SITP082A12,SITP083A12,1,2000,163
R0658,SITP083A12,SITP099A13,1,2000,461
R0659,SITP099A13,SITP528A13,1,2000,418
R0660,SITP528A13,SITP529A13,1,2000,379
R0661,SITP529A13,TM10004,1,2000,622
R0662,TM10004,SITP066A00,1,2000,1115
R0663,SITP066A00,SITP784A00,1,2000,255
R0664,SITP784A00,TM10006,1,2000,604
R0665,TM10006,SITP787A00,1,2000,347
R0666,SITP787A00,SITP653A00,1,2000,368
R0667,SITP653A00,SITP245D00,1,2000,582
R0668,SITP090A12,SITP093A12,1,2000,272
R0669,SITP093A12,SITP094A12,1,2000,320
R0670,SITP094A12,SITP097A12,1,2000,244
R0671,SITP097A12,SITP510A12,1,2000,148
R0672,SITP510A12,SITP099A12,1,2000,297
R0673,SITP099A12,SITP098A12,1,2000,22
R0674,SITP098A12,SITP101A12,1,2000,361
R0675,SITP101A12,SITP102A12,1,2000,387
R0676,SITP102A12,SITP104A12,1,2000,532
R0677,SITP104A12,SITP107A12,1,2000,391
R0678,SITP107A12,SITP106B12,1,2000,148
R0679,SITP106B12,SITP109A12,1,2000,225
R0680,SITP109A12,SITP399A12,1,2000,199
R0681,SITP399A12,SITP062A12,1,2000,621
R0682,SITP062A12,SITP498A12,1,2000,125
R0683,SITP498A12,SITP187A12,1,2000,196
R0684,SITP187A12,SITP059A12,1,2000,193
R0685,SITP059A12,SITP549A12,1,2000,270
R0686,SITP549A12,SITP042B12,1,2000,122
R0687,SITP042B12,SITP042A12,1,2000,32
R0688,SITP040B12,SITP039B12,1,2000,44
R0689,SITP039B12,SITP040A12,1,2000,36
R0690,SITP040A12,SITP039A12,1,2000,19
R0691,SITP039A12,SITP038B12,1,2000,283
R0692,SITP038B12,SITP037A12,1,2000,95
R0693,SITP037A12,SITP036B12,1,2000,167
R0694,SITP036B12,SITP196A12,1,2000,113
R0695,SITP036A12,SITP034A12,1,2000,221
R0696,SITP034A12,SITP032A12,1,2000,368
R0697,SITP029A12,SITP030A12,1,2000,19
R0698,SITP030A12,SITP010B12,1,2000,412
R0699,SITP010B12,TM09000,1,2000,150
R0700,TM09000,SITP009A12,1,2000,181
R0701,SITP009A12,SITP041A11,1,2000,1151
R0702,SITP041A11,SITP039A11,1,2000,1256
R0703,SITP039A11,SITP038A11,1,2000,157
R0704,SITP038A11,SITP127A12,1,2000,155
R0705,SITP127A12,SITP129A12,1,2000,388
R0706,SITP129A12,SITP270A12,1,2000,385
R0707,SITP270A12,SITP277A12,1,2000,239
R0708,SITP277A12,SITP071A12,1,2000,344
R0709,SITP069A12,SITP299A12,1,2000,350
R0710,SITP299A12,SITP527A12,1,2000,106
R0711,SITP527A12,SITP066A12,1,2000,145
R0712,SITP066A12,SITP402A12,1,2000,85
R0713,SITP096A13,SITP065A12,1,2000,208
R0714,SITP065A12,SITP360A12,1,2000,325
R0715,SITP360A12,SITP359A12,1,2000,454
R0716,SITP359A12,SITP586A13,1,2000,426
R0717,SITP586A13,SITP529A13,1,2000,596
R0718,SITP529A13,SITP524A13,1,2000,340
R0719,SITP524A13,SITP527A13,1,2000,1022
R0720,SITP527A13,SITP784A00,1,2000,626
R0721,SITP784A00,SITP785A00,1,2000,293
R0722,SITP785A00,SITP786A00,1,2000,380
R0723,SITP786A00,SITP243B00,1,2000,670
R0724,SITP243B00,SITP810A00,1,2000,476
R0725,SITP810A00,SITP814A00,1,2000,133
R0726,SITP814A00,SITP674A00,1,2000,210
R0727,SITP675A00,SITP828A00,1,2000,269
R0728,SITP828A00,SITP778A00,1,2000,495
R0729,SITP778A00,SITPBD-006B,1,2000,684
R0730,SITPBD-006B,SITP820A00,1,2000,739
R0731,SITP820A00,SITP378A00,1,2000,402
R0732,SITP378A00,SITP819A00,1,2000,564
R0733,SITP819A00,SITP373A00,1,2000,591
R0734,SITP373A00,SITP826A00,1,2000,437
R0735,SITP826A00,SITP049A00,1,2000,514
R0736,SITP049A00,SITP366A00,1,2000,494
R0737,SITP366A00,SITP364A00,1,2000,639
R0738,SITP364A00,SITPBD-034A,1,2000,458
R0739,SITPBD-034A,SITPBD-037A,1,2000,497
R0740,SITPBD-037A,SITPBD-039A,1,2000,524
R0741,SITPBD-039A,SITPBD-040A,1,2000,437
R0742,SITPBD-040A,SITP163A01,1,2000,306
R0743,SITP163A01,SITP157B01,1,2000,807
R0744,SITP157B01,SITPBD-053A,1,2000,306
R0745,SITPBD-053A,SITP169B01,1,2000,555
R0746,SITP169B01,SITP123B01,1,2000,347
R0747,SITP123B01,SITP173B01,1,2000,246
R0748,SITP173B01,SITP252B01,1,2000,532
R0749,SITP252B01,SITP247A01,1,2000,618
R0750,SITP247A01,SITP244A01,1,2000,515
R0751,SITP244A01,SITP264B01,1,2000,377
R0752,SITP264B01,SITP241A01,1,2000,437
R0753,SITP241A01,SITP238A01,1,2000,349
R0754,SITP238A01,SITP045A01,1,2000,597
R0755,SITP045A01,SITP234A01,1,2000,464
R0756,SITP234A01,SITP046A01,1,2000,287
R0757,SITP046A01,SITP232B01,1,2000,332
R0758,SITP232B01,SITP230B01,1,2000,425
R0759,SITP230B01,SITP043A01,1,2000,355
R0760,SITP043A01,SITP152A01,1,2000,276
R0761,SITP152A01,SITP226A01,1,2000,535
R0762,SITP226A01,SITP025A01,1,2000,499
R0763,SITP025A01,SITP027A01,1,2000,1258
R0764,TM02502,SITP101A02,1,2000,894
R0765,SITP101A02,SITP102A02,1,2000,500
R0766,SITP102A02,TM02502,1,2000,396
R0767,TM04000,SITP342A04,1,2000,414
R0768,SITP342A04,SITP146A04,1,2000,523
R0769,SITP146A04,SITP314A04,1,2000,690
R0770,SITP314A04,SITP017A04,1,2000,681
R0771,SITP017A04,SITP396A04,1,2000,194
R0772,SITP396A04,SITP064A04,1,2000,539
R0773,SITP064A04,SITP084A04,1,2000,744
R0774,SITP084A04,SITP086A04,1,2000,339
R0775,SITP086A04,SITP342A04,1,2000,458
R0776,SITP342A04,SITP428A04,1,2000,581
R0777,SITP428A04,TM04000,1,2000,216
R0778,SITP144B01,SITP311A02,1,2000,429
R0779,SITP311A02,SITP615A01,1,2000,336
R0780,SITP615A01,SITP676A01,1,2000,182
R0781,TM02102,SITP312A02,1,2000,679
R0782,SITP312A02,TM02104,1,2000,565
R0783,TM02104,SITP638A01,1,2000,376
R0784,SITP638A01,TM02200,1,2000,724
R0785,TM02200,TM02201,1,2000,743
R0786,TM02201,SITP325A02,1,2000,997
R0787,SITP325A02,TM02204,1,2000,856
R0788,TM02204,SITP628A01,1,2000,460
R0789,SITP628A01,SITP759A00,1,2000,992
R0790,SITP759A00,SITP840A00,1,2000,298
R0791,SITP124A00,SITP770A00,1,2000,754
R0792,SITP770A00,SITP080A04,1,2000,817
R0793,SITP080A04,TM07102,1,2000,103
R0794,TM07102,SITP431A04,1,2000,691
R0795,SITP431A04,SITP773A00,1,2000,558
R0796,SITP773A00,TM07104,1,2000,396
R0797,TM07104,SITP456A05,1,2000,907
R0798,SITP456A05,SITP102A05,1,2000,486
R0799,SITP102A05,TM07107,1,2000,860
R0800,TM07107,SITP101A05,1,2000,262
R0801,SITP101A05,TM07108,1,2000,459
R0802,TM07108,SITP695A00,1,2000,172
R0803,SITP695A00,SITP089A07,1,2000,650
R0804,SITP089A07,TM07109,1,2000,142
R0805,TM07109,SITP126A00,1,2000,791
R0806,TM07110,TM07111,1,2000,753
R0807,TM07111,SITP008A00,1,2000,712
R0808,SITP031A07,SITP071A07,1,2000,287
R0809,SITP071A07,SITP586A08,1,2000,340
R0810,SITP586A08,SITP587A08,1,2000,679
R0811,SITP587A08,SITP582A08,1,2000,325
R0812,SITP582A08,SITP324A10,1,2000,542
R0813,SITP324A10,SITP095A10,1,2000,1027
R0814,SITP095A10,TM07006,1,2000,736
R0815,TM07006,SITP060A09,1,2000,64
R0816,SITP010B12,SITP029A12,1,2000,421
R0817,SITP029A12,SITP474A12,1,2000,264
R0818,SITP474A12,SITP116A12,1,2000,287
R0819,SITP116A12,SITP094A11,1,2000,392
R0820,SITP094A11,SITP093A11,1,2000,62
R0821,SITP094A11,SITP019A12,1,2000,594
R0822,SITP019A12,SITP019B12,1,2000,107
R0823,SITP019B12,SITP022A12,1,2000,323
R0824,SITP022A12,SITP077A12,1,2000,367
R0825,SITP077A12,SITP507A12,1,2000,298
R0826,SITP507A12,SITP089A12,1,2000,248
R0827,SITP089A12,SITP549A12,1,2000,512
R0828,SITP059A12,SITP058A12,1,2000,24
R0829,SITP058A12,SITP498A12,1,2000,362
R0830,SITP107A12,SITP105A12,1,2000,372
R0831,SITP105A12,SITP102A12,1,2000,549
R0832,SITP101A12,SITP551A12,1,2000,245
R0833,SITP551A12,SITP099A12,1,2000,135
R0834,SITP099A12,SITP095A12,1,2000,495
R0835,SITP095A12,SITP094B12,1,2000,245
R0836,SITP094B12,SITP090A12,1,2000,444
R0837,SITP090A12,SITP092A12,1,2000,204
R0838,SITP092A12,SITP094B12,1,2000,240
R0839,SITP094B12,SITP097A12,1,2000,391
R0840,SITP097A12,SITP344A12,1,2000,282
R0841,SITP344A12,SITP099A12,1,2000,165
R0842,SITP099A12,SITP552A12,1,2000,180
R0843,SITP552A12,SITP103A12,1,2000,539
R0844,SITP103A12,SITP104A12,1,2000,572
R0845,SITP104A12,SITP106A12,1,2000,346
R0846,SITP106A12,SITP107B12,1,2000,174
R0847,SITP107B12,SITP106B12,1,2000,20
R0848,SITP106B12,SITP108A12,1,2000,232
R0849,SITP108A12,SITP111A12,1,2000,406
R0850,SITP111A12,SITP062A12,1,2000,412
R0851,SITP062A12,SITP061A12,1,2000,253
R0852,SITP061A12,SITP058A12,1,2000,230
R0853,SITP549A12,SITP550A12,1,2000,195
R0854,SITP550A12,SITP088A12,1,2000,384
R0855,SITP088A12,SITP506A12,1,2000,351
R0856,SITP506A12,SITP077A12,1,2000,198
R0857,SITP077A12,SITP117A12,1,2000,617
R0858,SITP117A12,SITP019A12,1,2000,252
R0859,SITP019A12,SITP500A12,1,2000,290
R0860,SITP500A12,SITP501A12,1,2000,244
R0861,SITP501A12,SITP029A12,1,2000,227
R0862,SITP010B12,SITP010A12,1,2000,97
R0863,SITP010A12,TM09000,1,2000,65
R0864,SITP577A13,SITP657A00,1,2000,77
R0865,SITP657A00,SITP575A13,1,2000,282
R0866,SITP575A13,SITP633A00,1,2000,234
R0867,SITP633A00,SITP413A13,1,2000,334
R0868,SITP413A13,SITP541A13,1,2000,170
R0869,SITP541A13,SITP537A13,1,2000,34
R0870,SITP537A13,SITP540A13,1,2000,165
R0871,SITP540A13,SITP339A13,1,2000,162
R0872,SITP339A13,SITP539A13,1,2000,183
R0873,SITP539A13,SITP340A13,1,2000,51
R0874,SITP340A13,SITP343A13,1,2000,255
R0875,SITP343A13,SITP344A13,1,2000,266
R0876,SITP344A13,SITP463A13,1,2000,283
R0877,SITP463A13,SITP462A13,1,2000,35
R0878,SITP462A13,SITP520A13,1,2000,382
R0879,SITP520A13,SITP460A13,1,2000,173
R0880,SITP460A13,SITP261A13,1,2000,197
R0881,SITP261A13,SITP003A13,1,2000,241
R0882,SITP003A13,SITP097A13,1,2000,335
R0883,SITP105A13,SITP106B13,1,2000,25
R0884,SITP106B13,SITP002A13,1,2000,253
R0885,SITP002A13,SITP103A13,1,2000,259
R0886,SITP103A13,SITP102A13,1,2000,192
R0887,SITP102A13,SITP100A13,1,2000,255
R0888,SITP100A13,SITP084B12,1,2000,316
R0889,SITP084B12,SITP082A12,1,2000,383
R0890,SITP082A12,SITP078A12,1,2000,448
R0891,SITP078A12,SITP110B11,1,2000,428
R0892,SITP110B11,SITP108A11,1,2000,509
R0893,SITP108A11,SITP077A10,1,2000,774
R0894,SITP077A10,SITP583A08,1,2000,421
R0895,SITP583A08,SITP046A08,1,2000,179
R0896,SITP046A08,SITP047A08,1,2000,768
R0897,SITP047A08,SITP015A08,1,2000,239
R0898,SITP015A08,SITP206A08,1,2000,279
R0899,SITP206A08,SITP061B09,1,2000,280
R0900,SITP061B09,SITP208B08,1,2000,254
R0901,SITP208B08,SITP154D08,1,2000,361
R0902,SITP154D08,SITP098A09,1,2000,357
R0903,SITP098A09,SITP209A08,1,2000,309
R0904,SITP209A08,SITP099B09,1,2000,493
R0905,SITP099B09,SITP014C09,1,2000,440
R0906,SITP014C09,SITP185B08,1,2000,384
R0907,SITP185B08,SITP184A08,1,2000,375
R0908,SITP184A08,SITP105A09,1,2000,446
R0909,SITP105A09,SITP103A09,1,2000,399
R0910,SITP103A09,SITP182A08,1,2000,59
R0911,SITP182A08,SITP181A08,1,2000,333
R0912,SITP181A08,SITP638A08,1,2000,284
R0913,SITP638A08,SITP180A08,1,2000,299
R0914,SITP107A09,SITP107B09,1,2000,23
R0915,SITP107B09,SITP169A08,1,2000,180
R0916,SITP169A08,SITP026B09,1,2000,149
R0917,SITP026B09,SITP161B08,1,2000,318
R0918,SITP161B08,SITP161A08,1,2000,15
R0919,SITP161A08,SITP168B08,1,2000,226
R0920,SITP168B08,SITP166A08,1,2000,270
R0921,SITP102A09,SITP648A09,1,2000,130
R0922,SITP648A09,SITP520B09,1,2000,297
R0923,SITP052C09,SITP233A09,1,2000,276
R0924,SITP233A09,SITP072A09,1,2000,234
R0925,SITP072A09,SITP223A09,1,2000,284
R0926,SITP223A09,SITP224A09,1,2000,214
R0927,SITP224A09,SITP205A09,1,2000,273
R0928,SITP205A09,SITP204A09,1,2000,117
R0929,SITP204A09,SITP201A09,1,2000,318
R0930,SITP201A09,SITP653A09,1,2000,169
R0931,SITP653A09,SITP668A09,1,2000,297
R0932,SITP668A09,SITP650A09,1,2000,333
R0933,SITP650A09,SITP151A09,1,2000,308
R0934,SITP151A09,SITP147A09,1,2000,239
R0935,SITP147A09,SITP145A09,1,2000,286
R0936,SITP145A09,SITP126A09,1,2000,409
R0937,SITP126A09,SITP127A09,1,2000,10
R0938,SITP127A09,SITP125A09,1,2000,367
R0939,TM05100,SITP559A08,1,2000,354
R0940,SITP559A08,SITP198A08,1,2000,306
R0941,SITP198A08,SITP107A08,1,2000,483
R0942,SITP107A08,SITP199A08,1,2000,473
R0943,SITP199A08,SITP030A09,1,2000,415
R0944,SITP030A09,SITP033A09,1,2000,366
R0945,SITP033A09,SITP035A09,1,2000,438
R0946,SITP035A09,SITP506A09,1,2000,554
R0947,SITP506A09,SITP112B09,1,2000,526
R0948,SITP112B09,SITP624A09,1,2000,304
R0949,SITP624A09,SITP639A09,1,2000,477
R0950,SITP639A09,SITP415A09,1,2000,256
R0951,SITP415A09,SITP505A09,1,2000,463
R0952,SITP505A09,SITP506A09,1,2000,145
R0953,SITP033A09,SITP032A09,1,2000,266
R0954,SITP032A09,SITP199A08,1,2000,499
R0955,SITP107A08,SITP119A08,1,2000,384
R0956,SITP119A08,SITP487A08,1,2000,456
R0957,SITP487A08,TM05100,1,2000,311
R0958,SITP643A08,SITP223A08,1,2000,492
R0959,SITP223A08,SITP285B08,1,2000,441
R0960,SITP285B08,SITP274A09,1,2000,437
R0961,SITP274A09,SITP279A09,1,2000,291
R0962,SITP279A09,SITP304A09,1,2000,730
R0963,SITP304A09,SITP068A09,1,2000,395
R0964,SITP068A09,SITP552A09,1,2000,116
R0965,SITP552A09,SITP546A09,1,2000,301
R0966,SITP546A09,SITP066A09,1,2000,229
R0967,SITP066A09,SITP044A09,1,2000,306
R0968,SITP044A09,SITP608A09,1,2000,214
R0969,SITP608A09,SITP076A09,1,2000,253
R0970,SITP076A09,SITP049A09,1,2000,590
R0971,SITP049A09,SITP039A09,1,2000,225
R0972,SITP039A09,SITP294A09,1,2000,237
R0973,SITP294A09,SITP046A09,1,2000,385
R0974,SITP046A09,SITP063A10,1,2000,322
R0975,SITP063A10,SITP062A10,1,2000,930
R0976,SITP062A10,SITP053A10,1,2000,730
R0977,SITP053A10,SITP233A10,1,2000,457
R0978,SITP233A10,SITP379A10,1,2000,419
R0979,SITP379A10,SITP044A10,1,2000,617
R0980,SITP044A10,TM07003,1,2000,158
R0981,TM07003,SITP380A10,1,2000,266
R0982,SITP380A10,SITP617A09,1,2000,104
R0983,SITP617A09,TM07004,1,2000,171
R0984,TM07004,SITP045A10,1,2000,134
R0985,SITP045A10,SITP410A09,1,2000,109
R0986,SITP410A09,SITP031A10,1,2000,391
R0987,SITP031A10,TM07005,1,2000,401
R0988,TM07005,SITP060A09,1,2000,469
R0989,SITP060A09,SITP409A10,1,2000,172
R0990,SITP409A10,SITP398A10,1,2000,214
R0991,SITP398A10,SITP007A09,1,2000,245
R0992,SITP007A09,SITP612A09,1,2000,192
R0993,SITP612A09,SITP611A09,1,2000,38
R0994,SITP611A09,SITP006A09,1,2000,209
R0995,SITP006A09,SITP025A09,1,2000,650
R0996,SITP025A09,SITP047A08,1,2000,30
R0997,SITP015A08,SITP048A08,1,2000,30
R0998,SITP048A08,SITP588A08,1,2000,297
R0999,SITP588A08,SITP012A08,1,2000,516
R1000,SITP012A08,SITP010A08,1,2000,461
R1001,SITP010A08,SITP050A07,1,2000,222
R1002,SITP050A07,SITP007A07,1,2000,157
R1003,SITP007A07,SITP008A07,1,2000,23
R1004,SITP008A07,SITP005A07,1,2000,320
R1005,SITP005A07,SITP088A07,1,2000,450
R1006,SITP088A07,SITP380A07,1,2000,226
R1007,SITP380A07,SITP267A07,1,2000,260
R1008,SITP267A07,SITP002A07,1,2000,642
R1009,SITP002A07,SITP409A07,1,2000,446
R1010,SITP409A07,SITP029A07,1,2000,368
R1011,SITP029A07,SITP119B07,1,2000,754
R1012,SITP119B07,SITP031A06,1,2000,419
R1013,SITP031A06,SITP026A07,1,2000,313
R1014,SITP026A07,SITP175A00,1,2000,526
R1015,SITP175A00,SITP133A00,1,2000,349
R1016,SITP089A00,SITP090A00,1,2000,186
R1017,SITP090A00,SITP092A00,1,2000,666
R1018,SITP092A00,SITP824A00,1,2000,366
R1019,SITP824A00,SITP385A00,1,2000,771
R1020,SITP385A00,SITPBD-007A,1,2000,504
R1021,SITPBD-007A,SITP805A00,1,2000,145
R1022,SITP805A00,SITPBD-027A,1,2000,285
R1023,SITPBD-027A,SITPBD-028A,1,2000,603
R1024,SITPBD-028A,SITP538A00,1,2000,176
R1025,SITP538A00,SITP090A00,1,2000,803
R1026,SITP133A00,SITP089A07,1,2000,407
R1027,SITP089A07,SITP026A07,1,2000,465
R1028,SITP027A07,SITP116A06,1,2000,441
R1029,SITP116A06,SITP409A07,1,2000,884
R1030,SITP002A07,TM05105,1,2000,1224
R1031,TM05105,SITP332A07,1,2000,357
R1032,SITP332A07,SITP002A07,1,2000,866
R1033,SITP002A07,SITP003A07,1,2000,263
R1034,SITP003A07,SITP006A07,1,2000,731
R1035,SITP006A07,SITP007A07,1,2000,302
R1036,SITP007A07,SITP513A08,1,2000,245
R1037,SITP513A08,SITP009A08,1,2000,94
R1038,SITP009A08,SITP514A08,1,2000,91
R1039,SITP514A08,SITP012A08,1,2000,443
R1040,SITP012A08,SITP108A08,1,2000,278
R1041,SITP108A08,SITP014A08,1,2000,303
R1042,SITP014A08,SITP015A08,1,2000,229
R1043,SITP015A08,SITP095B09,1,2000,279
R1044,SITP095B09,SITP004A09,1,2000,374
R1045,SITP004A09,SITP612A09,1,2000,484
R1046,SITP007A09,SITP409A10,1,2000,320
R1047,SITP636A09,SITP046A10,1,2000,417
R1048,SITP046A10,SITP031A10,1,2000,349
R1049,SITP031A10,SITP302B10,1,2000,17
R1050,SITP302B10,SITP058A09,1,2000,452
R1051,SITP058A09,SITP617A09,1,2000,278
R1052,SITP617A09,TM07003,1,2000,359
R1053,SITP616A09,SITP056A09,1,2000,323
R1054,SITP056A09,SITP064A09,1,2000,675
R1055,SITP064A09,SITP063A09,1,2000,31
R1056,SITP063A09,SITP042A10,1,2000,533
R1057,SITP042A10,SITP075A09,1,2000,681
R1058,SITP075A09,SITP063A10,1,2000,436
R1059,SITP046A09,SITP048A09,1,2000,387
R1060,SITP048A09,SITP040A09,1,2000,158
R1061,SITP040A09,SITP050A09,1,2000,334
R1062,SITP050A09,SITP041A09,1,2000,144
R1063,SITP041A09,SITP042A09,1,2000,446
R1064,SITP042A09,SITP043A09,1,2000,301
R1065,SITP043A09,SITP606A09,1,2000,323
R1066,SITP606A09,SITP065A09,1,2000,172
R1067,SITP065A09,SITP547A09,1,2000,163
R1068,SITP547A09,SITP290A09,1,2000,130
R1069,SITP290A09,SITP292A09,1,2000,143
R1070,SITP292A09,SITP291A09,1,2000,81
R1071,SITP291A09,SITP304A09,1,2000,567
R1072,SITP304A09,SITP105A08,1,2000,249
R1073,SITP105A08,SITP279A09,1,2000,501
R1074,SITP050A10,SITP050B10,1,2000,42
R1075,SITP050B10,SITP245A10,1,2000,357
R1076,SITP245A10,SITP223A10,1,2000,451
R1077,SITP223A10,SITP388A10,1,2000,332
R1078,SITP388A10,SITP220A10,1,2000,449
R1079,SITP220A10,SITP230A10,1,2000,266
R1080,SITP230A10,SITP233A10,1,2000,297
R1081,SITP379A10,SITP352A09,1,2000,207
R1082,SITP352A09,SITP355A09,1,2000,253
R1083,SITP355A09,SITP390A09,1,2000,439
R1084,SITP390A09,SITP415A09,1,2000,105
R1085,SITP415A09,SITP414A09,1,2000,130
R1086,SITP414A09,SITP640A09,1,2000,479
R1087,SITP640A09,SITP131A09,1,2000,561
R1088,SITP131A09,SITP035B09,1,2000,391
R1089,SITP035B09,SITP599A09,1,2000,419
R1090,SITP599A09,SITP103A09,1,2000,441
R1091,SITP103A09,SITP200A08,1,2000,395
R1092,SITP200A08,SITP107B08,1,2000,478
R1093,SITP107B08,SITP549A08,1,2000,372
R1094,SITP549A08,SITP104C09,1,2000,579
R1095,SITP104C09,SITP185A08,1,2000,138
R1096,SITP185A08,SITP116A08,1,2000,134
R1097,SITP116A08,SITP014C09,1,2000,326
R1098,SITP158A08,SITP098D09,1,2000,475
R1099,SITP098D09,SITP162A08,1,2000,454
R1100,SITP162A08,SITP154D08,1,2000,132
R1101,SITP154D08,SITP568A09,1,2000,307
R1102,SITP568A09,SITP088C09,1,2000,233
R1103,SITP154C08,SITP162D08,1,2000,153
R1104,SITP162D08,SITP502A08,1,2000,631
R1105,SITP502A08,SITP098A07,1,2000,551
R1106,SITP098A07,SITP038A07,1,2000,265
R1107,SITP038A07,SITP044A08,1,2000,300
R1108,SITP044A08,SITP043A08,1,2000,207
R1109,SITP043A08,SITP619A08,1,2000,288
R1110,SITP619A08,SITP035A07,1,2000,317
R1111,SITP035A07,SITP513A08,1,2000,208
R1112,SITP513A08,SITP010A08,1,2000,120
R1113,SITP010A08,SITP049A08,1,2000,311
R1114,SITP049A08,SITP041A08,1,2000,526
R1115,SITP041A08,SITP039A08,1,2000,732
R1116,SITP039A08,SITP038A08,1,2000,278
R1117,SITP038A08,SITP033A00,1,2000,220
R1118,SITP033A00,SITP431A00,1,2000,479
R1119,SITP431A00,SITP203A00,1,2000,392
R1120,SITP203A00,SITP437A00,1,2000,299
R1121,SITP437A00,TM07200,1,2000,384
R1122,TM07200,SITP043A00,1,2000,402
R1123,SITP043A00,SITP064A00,1,2000,235
