id,nombre,tipo,latitud,longitud,capacidad
SITP294B01,Avenida Calle 100 2,sitp,4.686505,-74.047952,2000
SITP278A01,Avenida Calle 106,sitp,4.690147,-74.045981,2000
SITP278B01,Avenida Calle 106 2,sitp,4.690024,-74.046062,2000
SITP298A01,Avenida Calle 116,sitp,4.696922,-74.043286,2000
SITP290A01,Avenida Calle 116 2,sitp,4.697474,-74.050261,2000
SITP298B01,Avenida Calle 116 3,sitp,4.697093,-74.043278,2000
SITP310A01,Avenida Calle 127,sitp,4.704055,-74.048918,2000
SITP288A01,Avenida Calle 127 2,sitp,4.704102,-74.049168,2000
SITP001D06,Avenida Calle 13,sitp,4.638826,-74.117002,2000
SITP001B06,Avenida Calle 13 2,sitp,4.638326,-74.117515,2000
SITP001A06,Avenida Calle 13 3,sitp,4.63811,-74.117724,2000
SITP094B07,Avenida Calle 13 4,sitp,4.636305,-74.119112,2000
SITP001C06,Avenida Calle 13 5,sitp,4.638634,-74.117219,2000
SITP029A01,Avenida Calle 134,sitp,4.7169,-74.047082,2000
SITP202A01,Avenida Calle 134 2,sitp,4.711699,-74.032511,2000
SITP303A01,Avenida Calle 134 3,sitp,4.718552,-74.047137,2000
SITP058A01,Avenida Calle 147,sitp,4.729159,-74.045299,2000
SITP009A01,Avenida Calle 153,sitp,4.730519,-74.03201,2000
SITP380A01,Avenida Calle 164,sitp,4.744532,-74.043655,2000
SITP135B06,Avenida Calle 17,sitp,4.651253,-74.125212,2000
SITP135A06,Avenida Calle 17 2,sitp,4.650821,-74.125594,2000
SITP135C06,Avenida Calle 17 3,sitp,4.651634,-74.124788,2000
SITP126B06,Avenida Calle 17 4,sitp,4.639086,-74.116195,2000
SITP028A01,Avenida Calle 170,sitp,4.750562,-74.044063,2000
SITP168A05,Avenida Calle 26,sitp,4.682148,-74.116467,2000
SITP031B05,Avenida Calle 26 2,sitp,4.66625,-74.111451,2000
SITP008B05,Avenida Calle 26 3,sitp,4.666618,-74.111789,2000
SITP168B05,Avenida Calle 26 4,sitp,4.682395,-74.116231,2000
SITP115D05,Avenida Calle 26 5,sitp,4.656539,-74.10128,2000
SITP031A05,Avenida Calle 26 6,sitp,4.666457,-74.111265,2000
SITP115B05,Avenida Calle 26 7,sitp,4.655646,-74.102074,2000
SITP008A05,Avenida Calle 26 8,sitp,4.665884,-74.112443,2000
SITP100D07,Avenida Calle 3,sitp,4.622226,-74.124776,2000
SITP100A07,Avenida Calle 3 2,sitp,4.624807,-74.123909,2000
SITP100B07,Avenida Calle 3 3,sitp,4.623075,-74.124508,2000
SITP100C07,Avenida Calle 3 4,sitp,4.622705,-74.124615,2000
SITP027A05,Avenida Calle 63,sitp,4.675477,-74.103246,2000
SITP027B05,Avenida Calle 63 2,sitp,4.675922,-74.102909,2000
SITP126A05,Avenida Calle 68 (Avenida Calle 72),sitp,4.686946,-74.094955,2000
SITP126B05,Avenida Calle 68 (Avenida Calle 72) 2,sitp,4.687266,-74.094734,2000
SITP176B03,Avenida Calle 80,sitp,4.684713,-74.078456,2000
SITP001B04,Avenida Calle 80 2,sitp,4.682462,-74.080578,2000
SITP176C03,Avenida Calle 80 3,sitp,4.684841,-74.078293,2000
SITP062B04,Avenida Calle 80 4,sitp,4.693969,-74.090679,2000
SITP062A04,Avenida Calle 80 5,sitp,4.694164,-74.090536,2000
SITP001A04,Avenida Calle 80 6,sitp,4.682626,-74.080392,2000
SITP176A03,Avenida Calle 80 7,sitp,4.684558,-74.078625,2000
SITP408A11,Avenida Caracas,sitp,4.586044,-74.095135,2000
SITP153A00,Avenida Caracas 2,sitp,4.653316,-74.064523,2000
SITP638A00,Avenida Caracas 3,sitp,4.643821,-74.064783,2000
SITP653A00,Avenida Carrera 19,sitp,4.605896,-74.073247,2000
SITP443A05,Avenida Carrera 68,sitp,4.653954,-74.103115,2000
SITP386A06,Avenida Carrera 68 2,sitp,4.653323,-74.103759,2000
SITP109B04,Avenida Chile,sitp,4.687685,-74.09495,2000
SITPBD-018A,Avenida Chile 2,sitp,4.653166,-74.056456,2000
SITP109A04,Avenida Chile 3,sitp,4.687571,-74.09504,2000
SITPBD-018B,Avenida Chile 4,sitp,4.653827,-74.056007,2000
SITP312A05,Avenida Ciudad de Cali,sitp,4.685255,-74.112752,2000
SITP177D05,Avenida Ciudad de Cali 2,sitp,4.696052,-74.106342,2000
SITP177C05,Avenida Ciudad de Cali 3,sitp,4.695964,-74.106229,2000
SITP352A08,Avenida Ciudad de Cali 4,sitp,4.626511,-74.172745,2000
SITP177A05,Avenida Ciudad de Cali 5,sitp,4.694715,-74.104648,2000
SITP038A04,Avenida El Cortijo,sitp,4.72245,-74.120283,2000
SITP105A06,Avenida El Dorado,sitp,4.684145,-74.125062,2000
SITP006A05,Avenida El Dorado 2,sitp,4.641397,-74.091716,2000
SITP008A06,Avenida Esperanza,sitp,4.661665,-74.115458,2000
SITP007C06,Avenida Esperanza 2,sitp,4.661936,-74.115828,2000
SITP007A06,Avenida Esperanza 3,sitp,4.662426,-74.115425,2000
SITP008B06,Avenida Esperanza 4,sitp,4.661483,-74.115609,2000
SITP007B06,Avenida Esperanza 5,sitp,4.662201,-74.115613,2000
SITP108A08,Avenida Fucha,sitp,4.608006,-74.118172,2000
SITP009A05,Avenida José Celestino Mutis,sitp,4.683407,-74.114975,2000
SITP121A04,Avenida La Esmeralda,sitp,4.670969,-74.081356,2000
SITP121B04,Avenida La Esmeralda 2,sitp,4.670556,-74.081085,2000
SITP501A01,Avenida Laureano Gómez,sitp,4.764819,-74.03159,2000
SITP201B03,Avenida Pepe Sierra,sitp,4.702018,-74.080995,2000
SITP201A03,Avenida Pepe Sierra 2,sitp,4.702338,-74.080929,2000
SITP048A02,Avenida Pepe Sierra 3,sitp,4.69919,-74.06964,2000
SITP304A07,BAZAAR ALSACIA,sitp,4.645695,-74.129716,2000
SITP304A06,BELEN,sitp,4.679222,-74.148822,2000
SITP271A06,BOMBEROS MONTEVIDEO,sitp,4.64488,-74.112669,2000
SITP482A03,BOSQUES DE SAN JORGE,sitp,4.747754,-74.084832,2000
SITP291A05,BR. La Estrada,sitp,4.677608,-74.093584,2000
SITP292A05,BR. La Estrada 2,sitp,4.678062,-74.093956,2000
SITP601A01,Babilonia,sitp,4.741753,-74.036364,2000
SITP293A04,Bachué I y II,sitp,4.714611,-74.105786,2000
SITP294A04,Bachué I y II 2,sitp,4.714516,-74.100996,2000
SITP292A04,Bachué I y II 3,sitp,4.712374,-74.103489,2000
SITP304A04,Bachué I y II 4,sitp,4.712519,-74.102938,2000
SITP571A01,Balcones de Oriente,sitp,4.738766,-74.032092,2000
SITP600A01,Balcones de Oriente 2,sitp,4.740072,-74.034137,2000
SITP565A01,Balcones de Vista Hermosa,sitp,4.76632,-74.022807,2000
SITP564A01,Balcones de Vista Hermosa 2,sitp,4.767412,-74.023059,2000
SITP026A06,Baleares,sitp,4.668214,-74.128458,2000
SITP092A10,Balmoral,sitp,4.590689,-74.161556,2000
SITP537A00,Banco Central,sitp,4.644215,-74.071557,2000
SITP035A00,Banco Central 2,sitp,4.641279,-74.070945,2000
SITP390A00,Banco Central 3,sitp,4.641003,-74.070377,2000
SITP131A06,Banco de la Republica Central de Efectivo,sitp,4.651778,-74.104594,2000
SITP131B06,Banco de la República Central de Efectivo,sitp,4.651557,-74.104744,2000
SITP131D06,Banco de la República Central de Efectivo 2,sitp,4.651117,-74.105049,2000
SITP132B06,Banco de la República Central de Efectivo 3,sitp,4.65183,-74.105033,2000
SITP132C06,Banco de la República Central de Efectivo 4,sitp,4.651929,-74.104962,2000
SITP131C06,Banco de la República Central de Efectivo 5,sitp,4.651362,-74.104863,2000
SITP132D06,Banco de la República Central de Efectivo 6,sitp,4.652194,-74.104788,2000
SITP619A00,Baquero,sitp,4.653197,-74.069073,2000
SITP015A00,Baquero 2,sitp,4.650518,-74.069204,2000
SITP035A07,Barcelona,sitp,4.616525,-74.115976,2000
SITP007A07,Barcelona 2,sitp,4.616224,-74.114247,2000
SITP067A13,Barcelona Sur,sitp,4.56561,-74.103741,2000
SITP096A13,Barcelona Sur 2,sitp,4.567632,-74.101642,2000
SITP014A06,Barichara,sitp,4.670449,-74.151729,2000
SITP282A10,Barlovento,sitp,4.591783,-74.168963,2000
SITP203A10,Barlovento 2,sitp,4.589272,-74.167262,2000
SITP108A10,Barlovento 3,sitp,4.589738,-74.168029,2000
SITP277A10,Barlovento 4,sitp,4.594353,-74.167252,2000
SITP208A10,Barlovento 5,sitp,4.591487,-74.1674,2000
SITP279A10,Barlovento 6,sitp,4.594468,-74.168867,2000
SITP204A10,Barlovento 7,sitp,4.589236,-74.167386,2000
SITP107A10,Barlovento 8,sitp,4.589638,-74.167723,2000
SITP276A10,Barlovento 9,sitp,4.593929,-74.16738,2000
SITP045B01,Barrancas,sitp,4.729108,-74.024276,2000
SITP389A01,Barrancas 2,sitp,4.731871,-74.029627,2000
SITP673A01,Barrancas 3,sitp,4.730046,-74.025282,2000
SITP394A01,Barrancas 4,sitp,4.733971,-74.031226,2000
SITP007A01,Barrancas 5,sitp,4.734749,-74.031886,2000
SITP674A01,Barrancas 6,sitp,4.731057,-74.027713,2000
SITP397A01,Barrancas Kr 7H,sitp,4.732875,-74.028246,2000
SITP393A01,Barrancas Kr 9,sitp,4.730871,-74.031163,2000
SITP233A01,Barrancas Norte,sitp,4.734546,-74.024489,2000
SITP334A01,Barrancas Norte 10,sitp,4.734736,-74.028163,2000
SITP533A01,Barrancas Norte 11,sitp,4.735516,-74.027601,2000
SITP535A01,Barrancas Norte 2,sitp,4.732741,-74.027515,2000
SITP538A01,Barrancas Norte 3,sitp,4.733681,-74.029388,2000
SITP235B01,Barrancas Norte 4,sitp,4.732636,-74.024179,2000
SITP233B01,Barrancas Norte 5,sitp,4.734933,-74.024489,2000
SITP396A01,Barrancas Norte 6,sitp,4.73516,-74.030008,2000
SITP235A01,Barrancas Norte 7,sitp,4.732402,-74.024132,2000
SITP081A01,Barrancas Norte 8,sitp,4.736379,-74.025263,2000
SITP398A01,Barrancas Norte 9,sitp,4.736049,-74.028989,2000
SITP004A01,Barrancas Perlas del Norte,sitp,4.729423,-74.028142,2000
SITP002A01,Barrancas Perlas del Norte 2,sitp,4.728633,-74.026476,2000
SITP032A12,Barranquillita,sitp,4.523612,-74.118016,2000
SITP286A09,Barrio El Rodeo,sitp,4.621532,-74.188613,2000
SITP015A02,Barrio Iragua,sitp,4.76079,-74.066531,2000
SITP013A09,Barrio La Estancia,sitp,4.598481,-74.177582,2000
SITP318A09,Barrio La Unidad,sitp,4.606433,-74.172637,2000
SITP293A02,Barrio Portales del Norte,sitp,4.754552,-74.061846,2000
SITP430A13,Barrio San Blas,sitp,4.568382,-74.084227,2000
SITP005A09,Barrio San Luis,sitp,4.597853,-74.125004,2000
SITP005A06,Batallón Caldas,sitp,4.634029,-74.102032,2000
SITP086A06,Batallón Caldas 2,sitp,4.62935,-74.105391,2000
SITP137A06,Batallón Caldas 3,sitp,4.630329,-74.104897,2000
SITP006A06,Batallón Caldas 4,sitp,4.633514,-74.102165,2000
SITP212A13,Batallón José María Rosillo,sitp,4.575111,-74.092262,2000
SITP665A01,Batallón Policía Militar,sitp,4.687011,-74.041344,2000
SITP209A06,Batavia,sitp,4.682928,-74.152043,2000
SITP229A06,Batavia 2,sitp,4.685499,-74.152184,2000
SITP230A06,Batavia 3,sitp,4.68579,-74.151963,2000
SITP068A07,Bavaria,sitp,4.637663,-74.136794,2000
SITP068C07,Bavaria 2,sitp,4.638291,-74.136538,2000
SITP075A07,Bavaria 3,sitp,4.64067,-74.14046,2000
SITP068B07,Bavaria 4,sitp,4.637967,-74.136672,2000
SITP074A07,Bavaria 5,sitp,4.639843,-74.136894,2000
SITP191A07,Bavaria Techo III,sitp,4.641605,-74.140375,2000
SITP132A06,Bco. de la República Central de Efectivo,sitp,4.65157,-74.105203,2000
SITP776A00,Belalcázar,sitp,4.641438,-74.078779,2000
SITP523A00,Belalcázar 2,sitp,4.641668,-74.077355,2000
SITP139B11,Bella Flor,sitp,4.546566,-74.158713,2000
SITP443A11,Bella Flor 10,sitp,4.545063,-74.161982,2000
SITP444A11,Bella Flor 2,sitp,4.544209,-74.161045,2000
SITP125A11,Bella Flor 3,sitp,4.547169,-74.161063,2000
SITP126A11,Bella Flor 4,sitp,4.547606,-74.161003,2000
SITP140A11,Bella Flor 5,sitp,4.546463,-74.158656,2000
SITP449A11,Bella Flor 6,sitp,4.54557,-74.161402,2000
SITP140B11,Bella Flor 7,sitp,4.546913,-74.158833,2000
SITP139A11,Bella Flor 8,sitp,4.546724,-74.159355,2000
SITP448A11,Bella Flor 9,sitp,4.544214,-74.16092,2000
SITP596A11,Bella Flor II,sitp,4.547816,-74.157369,2000
SITP247B01,Bella Suiza,sitp,4.708901,-74.028801,2000
SITPBD-062A,Bella Suiza 2,sitp,4.705249,-74.02875,2000
SITP011A01,Bella Suiza 3,sitp,4.706996,-74.032633,2000
SITP199A01,Bella Suiza 4,sitp,4.704068,-74.032721,2000
SITP251B01,Bella Suiza 5,sitp,4.703718,-74.028837,2000
SITP251A01,Bella Suiza 6,sitp,4.703586,-74.028854,2000
SITP247A01,Bella Suiza 7,sitp,4.708784,-74.028786,2000
SITP176A01,Bella Suiza 8,sitp,4.702896,-74.030699,2000
SITP303A05,Bella Vista Occidental,sitp,4.677681,-74.087028,2000
SITP406A08,Bellavista,sitp,4.643785,-74.172126,2000
SITP371A08,Bellavista - Dindalito,sitp,4.64352,-74.176261,2000
SITP372A08,Bellavista - Dindalito 2,sitp,4.643358,-74.176408,2000
SITPBD-019A,Bellavista 10,sitp,4.656486,-74.054387,2000
SITP405A08,Bellavista 2,sitp,4.643738,-74.172213,2000
SITP049A00,Bellavista 3,sitp,4.655513,-74.055007,2000
SITP038A13,Bellavista 4,sitp,4.551612,-74.090159,2000
SITP042A13,Bellavista 5,sitp,4.550198,-74.087984,2000
SITP368A00,Bellavista 6,sitp,4.65725,-74.053842,2000
SITP447A05,Bellavista 7,sitp,4.674953,-74.089209,2000
SITP653A08,Bellavista 8,sitp,4.642357,-74.171139,2000
SITPBD-019B,Bellavista 9,sitp,4.655937,-74.054798,2000
SITP125A05,Bellavista Occidental,sitp,4.675582,-74.087286,2000
SITP296A05,Bellavista Occidental 2,sitp,4.677001,-74.089194,2000
SITP302A05,Bellavista Occidental 3,sitp,4.678945,-74.088046,2000
SITP125B05,Bellavista Occidental 4,sitp,4.676376,-74.086888,2000
SITP301A05,Bellavista Occidental 5,sitp,4.675656,-74.087999,2000
SITP125C05,Bellavista Occidental 6,sitp,4.676534,-74.086785,2000
SITP037A13,Bellavista Sur,sitp,4.551263,-74.090118,2000
SITP041A13,Bellavista Sur Oriental,sitp,4.550168,-74.087891,2000
SITP551A13,Bello Horizonte,sitp,4.563621,-74.091927,2000
SITP553A13,Bello Horizonte 2,sitp,4.562156,-74.091074,2000
SITP452A13,Bello Horizonte 3,sitp,4.562682,-74.089528,2000
SITP027A13,Bello Horizonte 4,sitp,4.562704,-74.096101,2000
SITP483A13,Bello Horizonte 5,sitp,4.561789,-74.091012,2000
SITP593A13,Bello Horizonte 6,sitp,4.561325,-74.093939,2000
SITP522A13,Bello Horizonte 7,sitp,4.563532,-74.092808,2000
SITP205A01,Belmira,sitp,4.720147,-74.032292,2000
SITP350A13,Belén,sitp,4.590515,-74.071232,2000
SITP354A13,Belén 2,sitp,4.592072,-74.071977,2000
SITP416A13,Belén 3,sitp,4.589929,-74.072664,2000
SITP432A06,Belén Fontibón,sitp,4.683155,-74.148592,2000
SITP164A06,Belén Fontibón 2,sitp,4.679016,-74.150666,2000
SITP082A06,Belén Fontibón 3,sitp,4.681923,-74.146212,2000
SITP064A06,Belén Fontibón 4,sitp,4.677156,-74.149375,2000
SITP241A06,Belén Fontibón 5,sitp,4.677454,-74.14833,2000
SITP574A00,Benjamín Herrera,sitp,4.656058,-74.076451,2000
SITP450A09,Benjamín Herrera 10,sitp,4.60076,-74.127835,2000
SITP025A09,Benjamín Herrera 2,sitp,4.601518,-74.119924,2000
SITP774A00,Benjamín Herrera 3,sitp,4.654618,-74.077768,2000
SITP095A09,Benjamín Herrera 4,sitp,4.603594,-74.123153,2000
SITP849A00,Benjamín Herrera 5,sitp,4.654136,-74.07676,2000
SITP575A00,Benjamín Herrera 6,sitp,4.655438,-74.075406,2000
SITP572A00,Benjamín Herrera 7,sitp,4.652582,-74.076001,2000
SITP573A00,Benjamín Herrera 8,sitp,4.65277,-74.07572,2000
SITP095B09,Benjamín Herrera 9,sitp,4.60349,-74.122983,2000
SITP486A12,Benjamín Uribe,sitp,4.516539,-74.114496,2000
SITP149A03,Berlín,sitp,4.747318,-74.118151,2000
SITP284A03,Berlín 2,sitp,4.74614,-74.114601,2000
SITP151A03,Berlín 3,sitp,4.747029,-74.11508,2000
SITP152A03,Berlín 4,sitp,4.746994,-74.115517,2000
SITP283A03,Berlín 5,sitp,4.746399,-74.11448,2000
SITP150A03,Berlín 6,sitp,4.74728,-74.118472,2000
SITP482A12,Betania,sitp,4.511832,-74.108906,2000
SITP210A12,Betania 2,sitp,4.510682,-74.107121,2000
SITP537A08,Betania 3,sitp,4.628035,-74.17774,2000
SITP211A12,Betania 4,sitp,4.509869,-74.106912,2000
SITP330A08,Betania 5,sitp,4.625295,-74.179781,2000
SITP483A12,Betania II Sector,sitp,4.51196,-74.110639,2000
SITP153A05,Bibl. Virgilio Barco,sitp,4.656362,-74.086663,2000
SITP146A05,Bibl. Virgilio Barco 2,sitp,4.657159,-74.089401,2000
SITP150A05,Bibl. Virgilio Barco 3,sitp,4.658124,-74.087876,2000
SITP147A05,Bibl. Virgilio Barco 4,sitp,4.65708,-74.089956,2000
SITP017A11,Biblioteca Carlos Restrepo,sitp,4.584468,-74.103902,2000
SITP349A02,Biblioteca Julio Mario Santodomingo,sitp,4.75752,-74.063549,2000
SITP462A00,Biblioteca Luis Angel Arango,sitp,4.597918,-74.071928,2000
SITP115A00,Biblioteca Luis Angel Arango 2,sitp,4.597259,-74.073442,2000
SITP148A07,Biblioteca Pública El Tintal,sitp,4.643893,-74.153817,2000
SITP123B07,Biblioteca el Tintal,sitp,4.644181,-74.152197,2000
SITP123A07,Biblioteca el Tintal 2,sitp,4.64442,-74.151943,2000
SITP122B07,Biblioteca el Tintal 3,sitp,4.642817,-74.154084,2000
SITP122A07,Biblioteca el Tintal 4,sitp,4.642662,-74.154259,2000
SITP154A07,Biblioteca el Tintal 5,sitp,4.644289,-74.154239,2000
SITP337A03,Bilbao I Sector,sitp,4.751574,-74.114756,2000
SITP361A03,Bilbao I Sector 2,sitp,4.751351,-74.114088,2000
SITP399A03,Bilbao I Sector 3,sitp,4.751948,-74.116432,2000
SITP322A03,Bilbao I Sector 4,sitp,4.751769,-74.116061,2000
SITP628A03,Bilbao II,sitp,4.752794,-74.120617,2000
SITP629A03,Bilbao II 2,sitp,4.752745,-74.120589,2000
SITP269A03,Bilbao II Sector,sitp,4.752779,-74.12357,2000
SITP290A03,Bilbao II Sector 2,sitp,4.75216,-74.117882,2000
SITP501A03,Bilbao II Sector 3,sitp,4.753134,-74.122528,2000
SITP268A03,Bilbao II Sector 4,sitp,4.752529,-74.123546,2000
SITP390A03,Bilbao II Sector 5,sitp,4.752294,-74.118071,2000
SITP521A03,Bilbao II Sector 6,sitp,4.753181,-74.122386,2000
SITP152A04,Bochica,sitp,4.710216,-74.105359,2000
SITP435A04,Bochica 2,sitp,4.712328,-74.114223,2000
SITP153A04,Bochica 3,sitp,4.711284,-74.103784,2000
SITP616A08,Bochica 4,sitp,4.606312,-74.108523,2000
SITP302A04,Bochica 5,sitp,4.710882,-74.107116,2000
SITP321A04,Bochica 6,sitp,4.714021,-74.114594,2000
SITP247A04,Bochica Compartir,sitp,4.716961,-74.107711,2000
SITP155A04,Bochica II,sitp,4.716737,-74.110742,2000
SITP299A04,Bochica II 2,sitp,4.715038,-74.111328,2000
SITP191A04,Bochica III,sitp,4.714538,-74.108558,2000
SITP291A04,Bochica III 2,sitp,4.715225,-74.110189,2000
SITP298A04,Bochica III 3,sitp,4.714972,-74.111555,2000
SITP246A04,Bochica IV Etapa,sitp,4.715915,-74.109233,2000
SITP331A04,Bochica IV Etapa 2,sitp,4.717604,-74.108232,2000
SITP515A08,Bochica Puente Aranda,sitp,4.604765,-74.109142,2000
SITP555A12,Bochica Sur,sitp,4.554603,-74.108702,2000
SITP336A02,Bogotá Tenis Club Campestre,sitp,4.820427,-74.035576,2000
SITP387A09,Boitá,sitp,4.604122,-74.152956,2000
SITP389A09,Boitá 2,sitp,4.602806,-74.151337,2000
SITP626A09,Boitá 3,sitp,4.603081,-74.15453,2000
SITP385A09,Boitá 4,sitp,4.605024,-74.155535,2000
SITP482A05,Bolivia,sitp,4.705913,-74.126841,2000
SITP332A05,Bolivia 2,sitp,4.706278,-74.127209,2000
SITP261A05,Bolivia 3,sitp,4.705118,-74.12521,2000
SITP085A04,Bolivia Occidental,sitp,4.715233,-74.116301,2000
SITP146A04,Bolivia Occidental 2,sitp,4.715288,-74.116492,2000
SITP268A04,Bolivia Occidental 3,sitp,4.718948,-74.116262,2000
SITP330A04,Bolivia Oriental,sitp,4.719291,-74.109094,2000
SITP149A04,Bolivia Oriental 2,sitp,4.717941,-74.112406,2000
SITP150A04,Bolivia Oriental 3,sitp,4.718998,-74.108691,2000
SITP287A04,Bolivia Oriental II Etapa,sitp,4.719801,-74.109609,2000
SITP196A04,Bolivia Oriental II Etapa 2,sitp,4.718086,-74.111274,2000
SITP064A05,Bonaire,sitp,4.705411,-74.136733,2000
SITP064B05,Bonaire 2,sitp,4.705908,-74.137009,2000
SITP065A05,Bonaire 3,sitp,4.706706,-74.137413,2000
SITP210A04,Bonanza,sitp,4.690489,-74.09219,2000
SITP325A04,Bonanza 10,sitp,4.693325,-74.088517,2000
SITP116C04,Bonanza 11,sitp,4.685256,-74.092764,2000
SITP208A04,Bonanza 2,sitp,4.68618,-74.092335,2000
SITP002A04,Bonanza 3,sitp,4.690327,-74.092653,2000
SITP116A04,Bonanza 4,sitp,4.685859,-74.093372,2000
SITP002B04,Bonanza 5,sitp,4.690202,-74.092758,2000
SITP201A04,Bonanza 6,sitp,4.688207,-74.092975,2000
SITP014A04,Bonanza 7,sitp,4.684396,-74.091395,2000
SITP327A04,Bonanza 8,sitp,4.690877,-74.089879,2000
SITP116B04,Bonanza 9,sitp,4.685756,-74.093281,2000
SITP511A09,Bosa,sitp,4.607523,-74.182601,2000
SITP511B09,Bosa 2,sitp,4.607679,-74.182329,2000
SITP050A09,Bosa Las Terrazas,sitp,4.605182,-74.182384,2000
SITP287A09,Bosa Nova,sitp,4.621662,-74.188666,2000
SITP067A09,Bosa Nova 2,sitp,4.620009,-74.189329,2000
SITP551A09,Bosa Nova 3,sitp,4.622291,-74.187747,2000
SITP256A08,Bosa Nova El Porvenir,sitp,4.622483,-74.187555,2000
SITP583A09,Bosa Nova El Porvenir 2,sitp,4.620894,-74.191007,2000
SITP288A09,Bosa Nova El Porvenir 3,sitp,4.61994,-74.18875,2000
SITP285A09,Bosa Nova El Porvenir 4,sitp,4.622908,-74.189514,2000
SITP157A09,Bosa Nova El Porvenir 5,sitp,4.623229,-74.189357,2000
SITP125A09,Bosa San José,sitp,4.614276,-74.213365,2000
SITP127A09,Bosa San José 2,sitp,4.612967,-74.210323,2000
SITP124A09,Bosa San José 3,sitp,4.614356,-74.213215,2000
SITP290A08,Bosa Santa Fe,sitp,4.637488,-74.193397,2000
SITP293A08,Bosa Santa Fe 2,sitp,4.638155,-74.194393,2000
SITP291A09,Bosalinda - Hildebrando Olarte,sitp,4.619753,-74.187501,2000
SITP387A00,Bosque Calderón,sitp,4.642254,-74.062054,2000
SITP556A00,Bosque Calderón 2,sitp,4.641028,-74.06057,2000
SITP644A00,Bosque Calderón 3,sitp,4.644128,-74.057886,2000
SITPBD-011A,Bosque Calderón 4,sitp,4.642958,-74.061865,2000
SITP108A12,Bosque El Limonar,sitp,4.494659,-74.118668,2000
SITP109A12,Bosque El Limonar 2,sitp,4.494585,-74.118556,2000
SITP658A00,Bosque Izquierdo,sitp,4.611965,-74.06516,2000
SITP143A05,Bosque Popular,sitp,4.669188,-74.098609,2000
SITP281A05,Bosque Popular 2,sitp,4.669321,-74.09695,2000
SITP397A05,Bosque Popular 3,sitp,4.671133,-74.097797,2000
SITP278A05,Bosque Popular 4,sitp,4.673428,-74.097189,2000
SITP280A05,Bosque Popular 5,sitp,4.66944,-74.096981,2000
SITP410A05,Bosque Popular 6,sitp,4.672864,-74.096065,2000
SITP015A05,Bosque Popular 7,sitp,4.669373,-74.098555,2000
SITP356A12,Bosque San Carlos,sitp,4.573899,-74.107107,2000
SITP052A13,Bosque de Los Alpes,sitp,4.547932,-74.083793,2000
SITP051A13,Bosque de Los Alpes 2,sitp,4.548019,-74.083951,2000
SITP134A02,Bosque de Los Urapanes,sitp,4.730175,-74.063834,2000
SITP430A06,Bosque de Modelia,sitp,4.672876,-74.124511,2000
SITP192A06,Bosque de Modelia 2,sitp,4.671721,-74.124891,2000
SITP148A06,Bosque de Modelia 3,sitp,4.670546,-74.123762,2000
SITP241B01,Bosque de Pinos I,sitp,4.719749,-74.027173,2000
SITP241A01,Bosque de Pinos I 2,sitp,4.720137,-74.026935,2000
SITP234A01,Bosque de Pinos III,sitp,4.732421,-74.023825,2000
SITP237B01,Bosque de Pinos III 2,sitp,4.724496,-74.025228,2000
SITP417A01,Bosque de Soratama,sitp,4.743402,-74.021894,2000
SITP033A02,Bosque de la Colina,sitp,4.729982,-74.063677,2000
SITP541A01,Bosques de Bella Vista,sitp,4.675367,-74.028781,2000
SITP042A04,Bosques de Granada,sitp,4.717904,-74.125945,2000
SITP043A04,Bosques de Granada 2,sitp,4.71611,-74.128492,2000
